# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexes.entries.lookupDurationMaxMs,1780224583474000000,1780224601413000000,2.0
Indexes.entries.lookups,1780224583474000000,1780224601413000000,1
Indexes.stubs.lookups,1780224583474000000,1780224601413000000,0
Indexes.stubs.lookupDurationAvgMs,1780224583474000000,1780224601413000000,0.0
Indexing.cache.totalCacheAccesses,1780224583474000000,1780224601413000000,0
Indexes.allKeys.lookupDuration90PMs,1780224583474000000,1780224601413000000,0.0
Indexing.writesQueuedMax,1780224583474000000,1780224601413000000,0
Indexes.allKeys.lookups,1780224583474000000,1780224601413000000,0
Indexes.entries.lookupDuration90PMs,1780224583474000000,1780224601413000000,2.0
Indexes.stubs.lookupDuration90PMs,1780224583474000000,1780224601413000000,0.0
Indexes.entries.lookupDurationAvgMs,1780224583474000000,1780224601413000000,2.0
Indexes.allKeys.lookupDurationAvgMs,1780224583474000000,1780224601413000000,0.0
Indexing.cache.totalCacheMisses,1780224583474000000,1780224601413000000,0
Indexing.writesQueuedAvg,1780224583474000000,1780224601413000000,0.0
Indexing.cache.totalCacheEvicted,1780224583474000000,1780224601413000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1780224583474000000,1780224601413000000,0
Indexes.stubs.lookupDurationMaxMs,1780224583474000000,1780224601413000000,0.0
Indexing.writer_3.totalTimeSpentWritingMs,1780224583474000000,1780224601413000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1780224583474000000,1780224601413000000,0
Indexing.totalTimeIndexersSleptMs,1780224583474000000,1780224601413000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1780224583474000000,1780224601413000000,0
Indexes.allKeys.lookupDurationMaxMs,1780224583474000000,1780224601413000000,0.0
workspaceModel.global.updates.ms,1780224583474000000,1780224601413000000,5
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.instances.count,1780224583474000000,1780224601413000000,6
jps.library.entities.serializer.save.entities.ms,1780224583474000000,1780224601413000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1780224583474000000,1780224601413000000,0
jps.global.initialize.library.bridges.ms,1780224583474000000,1780224601413000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1780224583474000000,1780224601413000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1780224583474000000,1780224601413000000,0
jps.app.storage.content.reader.load.component.ms,1780224583474000000,1780224601413000000,2
workspaceModel.global.apply.state.to.project.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780224583474000000,1780224601413000000,1
jps.global.get.libraries.ms,1780224583474000000,1780224601413000000,78
workspaceModel.mutableEntityStorage.resolve.ms,1780224583474000000,1780224601413000000,0
workspaceModel.save.cache.to.file.ms,1780224583474000000,1780224601413000000,16
workspaceModel.sync.entities.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1780224583474000000,1780224601413000000,4
workspaceModel.mutableEntityStorage.entities.by.source.ms,1780224583474000000,1780224601413000000,0
jps.global.get.library.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1780224583474000000,1780224601413000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1780224583474000000,1780224601413000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1780224583474000000,1780224601413000000,0
workspaceModel.load.cache.metadata.from.file.ms,1780224583474000000,1780224601413000000,4
workspaceModel.load.cache.from.file.ms,1780224583474000000,1780224601413000000,56
workspaceModel.moduleManagerBridge.newModule.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1780224583474000000,1780224601413000000,8
jps.global.get.library.by.name.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1780224583474000000,1780224601413000000,4
workspaceModel.moduleManagerBridge.build.module.graph.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.entities.ms,1780224583474000000,1780224601413000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1780224583474000000,1780224601413000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1780224583474000000,1780224601413000000,1
workspaceModel.do.save.caches.ms,1780224583474000000,1780224601413000000,0
jps.library.entities.serializer.load.entities.ms,1780224583474000000,1780224601413000000,0
jps.app.storage.content.writer.save.component.ms,1780224583474000000,1780224601413000000,31
jps.load.initial.state.ms,1780224583474000000,1780224601413000000,14
jps.global.handle.changed.events.ms,1780224583474000000,1780224601413000000,0
jps.global.handle.before.change.events.ms,1780224583474000000,1780224601413000000,0
jps.save.global.entities.ms,1780224583474000000,1780224601413000000,43
workspaceModel.moduleManagerBridge.create.module.instance.ms,1780224583474000000,1780224601413000000,0
workspaceModel.global.updates.count,1780224583474000000,1780224601413000000,1
jps.global.initialize.library.bridges.after.loading.ms,1780224583474000000,1780224601413000000,0
NonBlockingReadAction.failedExecutionTimeUs,1780224583474000000,1780224601413000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1780224583474000000,1780224601413000000,190526
NonBlockingReadAction.failedExecutionsCount,1780224583474000000,1780224601413000000,0
AWTEventQueue.dispatchTimeTotalNS,1780224583474000000,1780224601413000000,1948692497
NonBlockingReadAction.finalizedExecutionsCount,1780224583474000000,1780224601413000000,13
FilePageCache.disposedBuffers,1780224583474000000,1780224601413000000,388
FilePageCache.totalPageDisposalsUs,1780224583474000000,1780224601413000000,1993
DirectByteBufferAllocator.misses,1780224583474000000,1780224601413000000,385
StorageLockContext.competingThreads.avg,1780224583474000000,1780224601413000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1780224583474000000,1780224601413000000,41943040
FilePageCache.totalPageLoadsUs,1780224583474000000,1780224601413000000,96746
FilePageCache.maxRegisteredFiles,1780224583474000000,1780224601413000000,1078
FilePageCache.pageFastCacheHits,1780224583474000000,1780224601413000000,7718
DirectByteBufferAllocator.reclaimed,1780224583474000000,1780224601413000000,43
StorageLockContext.competingThreads.90P,1780224583474000000,1780224601413000000,0
FilePageCache.capacityInBytes,1780224583474000000,1780224601413000000,629145600
FilePageCache.uncachedFileAccess,1780224583474000000,1780224601413000000,232
FilePageCache.pageLoads,1780224583474000000,1780224601413000000,388
FileChannelInterruptsRetryer.totalRetriedAttempts,1780224583474000000,1780224601413000000,0
StorageLockContext.competingThreads.max,1780224583474000000,1780224601413000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1780224583474000000,1780224601413000000,41943040
FilePageCache.pageLoadsAboveSizeThreshold,1780224583474000000,1780224601413000000,0
DirectByteBufferAllocator.disposed,1780224583474000000,1780224601413000000,345
FilePageCache.pageHits,1780224583474000000,1780224601413000000,0
DirectByteBufferAllocator.hits,1780224583474000000,1780224601413000000,3
FilePageCache.maxCacheSizeInBytes,1780224583474000000,1780224601413000000,403701760
writeAction.count,1780224583474000000,1780224601413000000,14
parser.VTL.time.ns,1780224583474000000,1780224601413000000,2112375
parser.VTL.size.bytes,1780224583474000000,1780224601413000000,134
writeAction.median.wait.ms,1780224583474000000,1780224601413000000,0
DiskQueryRelay.tasksRequested,1780224583474000000,1780224601413000000,115
parser.HTML.time.ns,1780224583474000000,1780224601413000000,1248834
lexer.HTML.time.ns,1780224583474000000,1780224601413000000,72500
writeAction.max.wait.ms,1780224583474000000,1780224601413000000,30
DiskQueryRelay.taskWaitingTotalTimeUs,1780224583474000000,1780224601413000000,18321
DiskQueryRelay.taskExecutionTotalTimeUs,1780224583474000000,1780224601413000000,5922
parser.HTML.size.bytes,1780224583474000000,1780224601413000000,1
lexer.HTML.size.bytes,1780224583474000000,1780224601413000000,1
lexer.VTL.size.bytes,1780224583474000000,1780224601413000000,134
lexer.VTL.time.ns,1780224583474000000,1780224601413000000,583584
writeAction.wait.ms,1780224583474000000,1780224601413000000,34
DiskQueryRelay.tasksExecuted,1780224583474000000,1780224601413000000,115
