# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
Indexing.writer_1.totalTimeSpentWritingMs,1780224785949000000,1780224801841000000,0
Indexes.entries.lookupDurationMaxMs,1780224785949000000,1780224801841000000,0.0
Indexes.entries.lookupDurationAvgMs,1780224785949000000,1780224801841000000,0.0
FilePageCache.maxRegisteredFiles,1780224785949000000,1780224801841000000,1078
FilePageCache.pageFastCacheHits,1780224785949000000,1780224801841000000,7720
FilePageCache.pageHits,1780224785949000000,1780224801841000000,0
DirectByteBufferAllocator.misses,1780224785949000000,1780224801841000000,385
FilePageCache.pageLoads,1780224785949000000,1780224801841000000,388
FilePageCache.maxCacheSizeInBytes,1780224785949000000,1780224801841000000,403701760
FilePageCache.pageLoadsAboveSizeThreshold,1780224785949000000,1780224801841000000,0
StorageLockContext.competingThreads.avg,1780224785949000000,1780224801841000000,0.0
FilePageCache.uncachedFileAccess,1780224785949000000,1780224801841000000,232
FileChannelInterruptsRetryer.totalRetriedAttempts,1780224785949000000,1780224801841000000,0
FilePageCache.disposedBuffers,1780224785949000000,1780224801841000000,388
StorageLockContext.competingThreads.90P,1780224785949000000,1780224801841000000,0
DirectByteBufferAllocator.reclaimed,1780224785949000000,1780224801841000000,43
StorageLockContext.competingThreads.max,1780224785949000000,1780224801841000000,0
DirectByteBufferAllocator.hits,1780224785949000000,1780224801841000000,3
FilePageCache.totalPageDisposalsUs,1780224785949000000,1780224801841000000,1438
FilePageCache.totalPageLoadsUs,1780224785949000000,1780224801841000000,122298
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1780224785949000000,1780224801841000000,41943040
DirectByteBufferAllocator.disposed,1780224785949000000,1780224801841000000,345
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1780224785949000000,1780224801841000000,41943040
FilePageCache.capacityInBytes,1780224785949000000,1780224801841000000,629145600
lexer.VTL.size.bytes,1780224785949000000,1780224801841000000,134
DiskQueryRelay.tasksExecuted,1780224785949000000,1780224801841000000,116
writeAction.wait.ms,1780224785949000000,1780224801841000000,31
DiskQueryRelay.tasksRequested,1780224785949000000,1780224801841000000,116
parser.HTML.time.ns,1780224785949000000,1780224801841000000,1290208
writeAction.max.wait.ms,1780224785949000000,1780224801841000000,29
lexer.HTML.size.bytes,1780224785949000000,1780224801841000000,1
lexer.VTL.time.ns,1780224785949000000,1780224801841000000,556751
writeAction.median.wait.ms,1780224785949000000,1780224801841000000,0
parser.VTL.time.ns,1780224785949000000,1780224801841000000,2418875
parser.HTML.size.bytes,1780224785949000000,1780224801841000000,1
lexer.HTML.time.ns,1780224785949000000,1780224801841000000,82875
DiskQueryRelay.taskExecutionTotalTimeUs,1780224785949000000,1780224801841000000,5607
writeAction.count,1780224785949000000,1780224801841000000,14
DiskQueryRelay.taskWaitingTotalTimeUs,1780224785949000000,1780224801841000000,18901
parser.VTL.size.bytes,1780224785949000000,1780224801841000000,134
jps.library.entities.serializer.load.entities.ms,1780224785949000000,1780224801841000000,0
jps.library.entities.serializer.save.entities.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.entities.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1780224785949000000,1780224801841000000,1
workspaceModel.global.updates.count,1780224785949000000,1780224801841000000,1
workspaceModel.moduleManagerBridge.load.module.ms,1780224785949000000,1780224801841000000,0
workspaceModel.load.cache.metadata.from.file.ms,1780224785949000000,1780224801841000000,4
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1780224785949000000,1780224801841000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1780224785949000000,1780224801841000000,0
jps.global.initialize.library.bridges.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1780224785949000000,1780224801841000000,4
jps.global.get.library.by.name.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1780224785949000000,1780224801841000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1780224785949000000,1780224801841000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1780224785949000000,1780224801841000000,0
workspaceModel.do.save.caches.ms,1780224785949000000,1780224801841000000,0
jps.save.global.entities.ms,1780224785949000000,1780224801841000000,56
workspaceModel.mutableEntityStorage.modify.entity.ms,1780224785949000000,1780224801841000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1780224785949000000,1780224801841000000,6
jps.global.handle.before.change.events.ms,1780224785949000000,1780224801841000000,0
jps.global.get.libraries.ms,1780224785949000000,1780224801841000000,77
jps.app.storage.content.writer.save.component.ms,1780224785949000000,1780224801841000000,41
jps.load.initial.state.ms,1780224785949000000,1780224801841000000,20
workspaceModel.moduleManagerBridge.load.all.modules.ms,1780224785949000000,1780224801841000000,0
workspaceModel.global.updates.ms,1780224785949000000,1780224801841000000,6
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1780224785949000000,1780224801841000000,0
workspaceModel.save.cache.to.file.ms,1780224785949000000,1780224801841000000,15
jps.global.initialize.library.bridges.after.loading.ms,1780224785949000000,1780224801841000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780224785949000000,1780224801841000000,1
workspaceModel.mutableEntityStorage.instances.count,1780224785949000000,1780224801841000000,6
workspaceModel.load.cache.from.file.ms,1780224785949000000,1780224801841000000,51
jps.app.storage.content.reader.load.component.ms,1780224785949000000,1780224801841000000,2
workspaceModel.mutableEntityStorage.put.entity.ms,1780224785949000000,1780224801841000000,2
jps.global.handle.changed.events.ms,1780224785949000000,1780224801841000000,0
workspaceModel.sync.entities.ms,1780224785949000000,1780224801841000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1780224785949000000,1780224801841000000,1
jps.global.get.library.ms,1780224785949000000,1780224801841000000,0
workspaceModel.global.apply.state.to.project.ms,1780224785949000000,1780224801841000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1780224785949000000,1780224801841000000,0
