# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.load.cache.from.file.ms,1780224720976000000,1780224737035000000,48
jps.library.entities.serializer.load.entities.ms,1780224720976000000,1780224737035000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1780224720976000000,1780224737035000000,0
jps.global.get.libraries.ms,1780224720976000000,1780224737035000000,67
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1780224720976000000,1780224737035000000,1
workspaceModel.mutableEntityStorage.referrers.ms,1780224720976000000,1780224737035000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1780224720976000000,1780224737035000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1780224720976000000,1780224737035000000,1
workspaceModel.load.cache.metadata.from.file.ms,1780224720976000000,1780224737035000000,3
workspaceModel.save.cache.to.file.ms,1780224720976000000,1780224737035000000,16
workspaceModel.moduleManagerBridge.newModule.ms,1780224720976000000,1780224737035000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1780224720976000000,1780224737035000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780224720976000000,1780224737035000000,1
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1780224720976000000,1780224737035000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1780224720976000000,1780224737035000000,0
workspaceModel.global.updates.count,1780224720976000000,1780224737035000000,1
jps.load.initial.state.ms,1780224720976000000,1780224737035000000,11
workspaceModel.mutableEntityStorage.put.entity.ms,1780224720976000000,1780224737035000000,2
workspaceModel.global.apply.state.to.project.builder.ms,1780224720976000000,1780224737035000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1780224720976000000,1780224737035000000,3
workspaceModel.mutableEntityStorage.remove.entity.ms,1780224720976000000,1780224737035000000,0
jps.global.handle.before.change.events.ms,1780224720976000000,1780224737035000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1780224720976000000,1780224737035000000,0
lexer.HTML.time.ns,1780224720976000000,1780224737035000000,80459
parser.VTL.size.bytes,1780224720976000000,1780224737035000000,134
parser.HTML.time.ns,1780224720976000000,1780224737035000000,1247667
DiskQueryRelay.tasksExecuted,1780224720976000000,1780224737035000000,116
lexer.VTL.time.ns,1780224720976000000,1780224737035000000,589458
writeAction.count,1780224720976000000,1780224737035000000,14
parser.HTML.size.bytes,1780224720976000000,1780224737035000000,1
writeAction.max.wait.ms,1780224720976000000,1780224737035000000,30
DiskQueryRelay.taskWaitingTotalTimeUs,1780224720976000000,1780224737035000000,18142
DiskQueryRelay.taskExecutionTotalTimeUs,1780224720976000000,1780224737035000000,4622
writeAction.median.wait.ms,1780224720976000000,1780224737035000000,0
writeAction.wait.ms,1780224720976000000,1780224737035000000,33
lexer.VTL.size.bytes,1780224720976000000,1780224737035000000,134
lexer.HTML.size.bytes,1780224720976000000,1780224737035000000,1
parser.VTL.time.ns,1780224720976000000,1780224737035000000,2235294
DiskQueryRelay.tasksRequested,1780224720976000000,1780224737035000000,116
StorageLockContext.competingThreads.max,1780224720976000000,1780224737035000000,0
DirectByteBufferAllocator.hits,1780224720976000000,1780224737035000000,3
FileChannelInterruptsRetryer.totalRetriedAttempts,1780224720976000000,1780224737035000000,0
StorageLockContext.competingThreads.avg,1780224720976000000,1780224737035000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1780224720976000000,1780224737035000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1780224720976000000,1780224737035000000,41943040
FilePageCache.totalPageDisposalsUs,1780224720976000000,1780224737035000000,1195
FilePageCache.pageHits,1780224720976000000,1780224737035000000,0
DirectByteBufferAllocator.misses,1780224720976000000,1780224737035000000,385
FilePageCache.totalPageLoadsUs,1780224720976000000,1780224737035000000,150442
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1780224720976000000,1780224737035000000,41943040
FilePageCache.pageLoads,1780224720976000000,1780224737035000000,388
StorageLockContext.competingThreads.90P,1780224720976000000,1780224737035000000,0
FilePageCache.capacityInBytes,1780224720976000000,1780224737035000000,629145600
FilePageCache.maxCacheSizeInBytes,1780224720976000000,1780224737035000000,403701760
DirectByteBufferAllocator.disposed,1780224720976000000,1780224737035000000,345
FilePageCache.maxRegisteredFiles,1780224720976000000,1780224737035000000,1078
DirectByteBufferAllocator.reclaimed,1780224720976000000,1780224737035000000,43
FilePageCache.pageFastCacheHits,1780224720976000000,1780224737035000000,7720
FilePageCache.disposedBuffers,1780224720976000000,1780224737035000000,388
FilePageCache.uncachedFileAccess,1780224720976000000,1780224737035000000,232
Indexing.writesQueuedMin,1780224720976000000,1780224737035000000,9223372036854775807
Indexes.stubs.lookupDurationAvgMs,1780224720976000000,1780224737035000000,0.0
Indexing.cache.totalCacheMisses,1780224720976000000,1780224737035000000,0
Indexes.allKeys.lookups,1780224720976000000,1780224737035000000,0
Indexes.entries.lookupDuration90PMs,1780224720976000000,1780224737035000000,0.0
Indexes.allKeys.lookupDuration90PMs,1780224720976000000,1780224737035000000,0.0
Indexes.stubs.lookupDuration90PMs,1780224720976000000,1780224737035000000,0.0
Indexes.entries.lookups,1780224720976000000,1780224737035000000,1
Indexing.totalTimeIndexersSleptMs,1780224720976000000,1780224737035000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1780224720976000000,1780224737035000000,0
Indexes.entries.lookupDurationMaxMs,1780224720976000000,1780224737035000000,0.0
Indexes.entries.lookupDurationAvgMs,1780224720976000000,1780224737035000000,0.0
Indexes.stubs.lookups,1780224720976000000,1780224737035000000,0
Indexing.cache.totalCacheEvicted,1780224720976000000,1780224737035000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1780224720976000000,1780224737035000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1780224720976000000,1780224737035000000,0
Indexes.stubs.lookupDurationMaxMs,1780224720976000000,1780224737035000000,0.0
Indexing.cache.totalCacheAccesses,1780224720976000000,1780224737035000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1780224720976000000,1780224737035000000,0
Indexes.allKeys.lookupDurationAvgMs,1780224720976000000,1780224737035000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1780224720976000000,1780224737035000000,0.0
Indexing.writesQueuedMax,1780224720976000000,1780224737035000000,0
AWTEventQueue.dispatchTimeTotalNS,1780224720976000000,1780224737035000000,1965347573
NonBlockingReadAction.failedExecutionsCount,1780224720976000000,1780224737035000000,0
NonBlockingReadAction.failedExecutionTimeUs,1780224720976000000,1780224737035000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1780224720976000000,1780224737035000000,164689
NonBlockingReadAction.finalizedExecutionsCount,1780224720976000000,1780224737035000000,13
cacheStateStorage.set.duration,1780224720976000000,1780224737035000000,8
cacheStateStorage.get.duration,1780224720976000000,1780224737035000000,12
cacheStateStorage.get.counter,1780224720976000000,1780224737035000000,10
cacheStateStorage.set.counter,1780224720976000000,1780224737035000000,8
workspaceModel.initializing.ms,1780224720976000000,1780224737035000000,0
workspaceModel.pre.handlers.ms,1780224720976000000,1780224737035000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1780224720976000000,1780224737035000000,5
workspaceModel.on.changed.ms,1780224720976000000,1780224737035000000,0
workspaceModel.to.snapshot.ms,1780224720976000000,1780224737035000000,0
workspaceModel.updates.precise.ms,1780224720976000000,1780224737035000000,0
workspaceModel.init.bridges.ms,1780224720976000000,1780224737035000000,0
workspaceModel.cachedValueWithParameters.clear.count,1780224720976000000,1780224737035000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1780224720976000000,1780224737035000000,0
workspaceModel.loading.from.cache.ms,1780224720976000000,1780224737035000000,25
workspaceModel.cachedValue.from.cache.count,1780224720976000000,1780224737035000000,16
workspaceModel.update.unloaded.entities.ms,1780224720976000000,1780224737035000000,0
workspaceModel.full.replace.project.model.ms,1780224720976000000,1780224737035000000,0
workspaceModel.on.before.changed.ms,1780224720976000000,1780224737035000000,0
workspaceModel.check.recursive.update.ms,1780224720976000000,1780224737035000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1780224720976000000,1780224737035000000,0
workspaceModel.cachedValue.total.get.count,1780224720976000000,1780224737035000000,18
workspaceModel.updates.ms,1780224720976000000,1780224737035000000,0
workspaceModel.loading.total.ms,1780224720976000000,1780224737035000000,28
workspaceModel.cachedValue.clear.count,1780224720976000000,1780224737035000000,0
workspaceModel.collect.changes.ms,1780224720976000000,1780224737035000000,0
workspaceModel.updates.count,1780224720976000000,1780224737035000000,0
workspaceModel.cachedValue.calculated.count,1780224720976000000,1780224737035000000,2
workspaceModel.replace.project.model.ms,1780224720976000000,1780224737035000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1780224720976000000,1780224737035000000,0
