# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
lexer.VTL.size.bytes,1780224752635000000,1780224768343000000,134
writeAction.median.wait.ms,1780224752635000000,1780224768343000000,0
lexer.VTL.time.ns,1780224752635000000,1780224768343000000,494126
parser.VTL.time.ns,1780224752635000000,1780224768343000000,2337791
DiskQueryRelay.tasksExecuted,1780224752635000000,1780224768343000000,116
DiskQueryRelay.taskWaitingTotalTimeUs,1780224752635000000,1780224768343000000,17702
writeAction.wait.ms,1780224752635000000,1780224768343000000,30
parser.HTML.size.bytes,1780224752635000000,1780224768343000000,1
parser.VTL.size.bytes,1780224752635000000,1780224768343000000,134
writeAction.max.wait.ms,1780224752635000000,1780224768343000000,28
DiskQueryRelay.taskExecutionTotalTimeUs,1780224752635000000,1780224768343000000,4883
parser.HTML.time.ns,1780224752635000000,1780224768343000000,1537291
DiskQueryRelay.tasksRequested,1780224752635000000,1780224768343000000,116
workspaceModel.cachedValueWithParameters.clear.count,1780224752635000000,1780224768343000000,0
workspaceModel.to.snapshot.ms,1780224752635000000,1780224768343000000,0
workspaceModel.collect.changes.ms,1780224752635000000,1780224768343000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1780224752635000000,1780224768343000000,0
workspaceModel.updates.count,1780224752635000000,1780224768343000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1780224752635000000,1780224768343000000,5
workspaceModel.full.replace.project.model.ms,1780224752635000000,1780224768343000000,0
workspaceModel.update.unloaded.entities.ms,1780224752635000000,1780224768343000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1780224752635000000,1780224768343000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1780224752635000000,1780224768343000000,0
workspaceModel.on.before.changed.ms,1780224752635000000,1780224768343000000,0
workspaceModel.pre.handlers.ms,1780224752635000000,1780224768343000000,0
workspaceModel.loading.total.ms,1780224752635000000,1780224768343000000,24
workspaceModel.updates.precise.ms,1780224752635000000,1780224768343000000,0
workspaceModel.on.changed.ms,1780224752635000000,1780224768343000000,0
workspaceModel.replace.project.model.ms,1780224752635000000,1780224768343000000,0
workspaceModel.loading.from.cache.ms,1780224752635000000,1780224768343000000,20
workspaceModel.cachedValue.from.cache.count,1780224752635000000,1780224768343000000,16
workspaceModel.check.recursive.update.ms,1780224752635000000,1780224768343000000,0
workspaceModel.cachedValue.calculated.count,1780224752635000000,1780224768343000000,2
workspaceModel.initializing.ms,1780224752635000000,1780224768343000000,0
workspaceModel.cachedValue.clear.count,1780224752635000000,1780224768343000000,0
workspaceModel.cachedValue.total.get.count,1780224752635000000,1780224768343000000,18
workspaceModel.init.bridges.ms,1780224752635000000,1780224768343000000,0
workspaceModel.updates.ms,1780224752635000000,1780224768343000000,0
NonBlockingReadAction.failedExecutionTimeUs,1780224752635000000,1780224768343000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1780224752635000000,1780224768343000000,156990
AWTEventQueue.dispatchTimeTotalNS,1780224752635000000,1780224768343000000,1975021650
NonBlockingReadAction.finalizedExecutionsCount,1780224752635000000,1780224768343000000,13
NonBlockingReadAction.failedExecutionsCount,1780224752635000000,1780224768343000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.instances.count,1780224752635000000,1780224768343000000,6
jps.app.storage.content.writer.save.component.ms,1780224752635000000,1780224768343000000,50
jps.library.entities.serializer.load.entities.ms,1780224752635000000,1780224768343000000,1
workspaceModel.global.updates.count,1780224752635000000,1780224768343000000,1
workspaceModel.moduleManagerBridge.load.all.modules.ms,1780224752635000000,1780224768343000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1780224752635000000,1780224768343000000,1
workspaceModel.mutableEntityStorage.add.entity.ms,1780224752635000000,1780224768343000000,3
workspaceModel.mutableEntityStorage.resolve.ms,1780224752635000000,1780224768343000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1780224752635000000,1780224768343000000,0
jps.global.handle.before.change.events.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1780224752635000000,1780224768343000000,1
workspaceModel.save.cache.to.file.ms,1780224752635000000,1780224768343000000,16
workspaceModel.global.updates.ms,1780224752635000000,1780224768343000000,4
workspaceModel.mutableEntityStorage.remove.entity.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1780224752635000000,1780224768343000000,0
jps.save.global.entities.ms,1780224752635000000,1780224768343000000,64
jps.global.handle.changed.events.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1780224752635000000,1780224768343000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1780224752635000000,1780224768343000000,3
workspaceModel.do.save.caches.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1780224752635000000,1780224768343000000,0
jps.library.entities.serializer.save.entities.ms,1780224752635000000,1780224768343000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.entities.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1780224752635000000,1780224768343000000,0
workspaceModel.global.apply.state.to.project.ms,1780224752635000000,1780224768343000000,0
jps.global.get.libraries.ms,1780224752635000000,1780224768343000000,68
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1780224752635000000,1780224768343000000,0
jps.global.get.library.ms,1780224752635000000,1780224768343000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1780224752635000000,1780224768343000000,0
workspaceModel.load.cache.from.file.ms,1780224752635000000,1780224768343000000,48
workspaceModel.mutableEntityStorage.entities.by.source.ms,1780224752635000000,1780224768343000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1780224752635000000,1780224768343000000,0
jps.global.get.library.by.name.ms,1780224752635000000,1780224768343000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1780224752635000000,1780224768343000000,0
jps.global.initialize.library.bridges.after.loading.ms,1780224752635000000,1780224768343000000,0
workspaceModel.load.cache.metadata.from.file.ms,1780224752635000000,1780224768343000000,4
jps.app.storage.content.reader.load.component.ms,1780224752635000000,1780224768343000000,3
jps.global.initialize.library.bridges.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1780224752635000000,1780224768343000000,0
workspaceModel.sync.entities.ms,1780224752635000000,1780224768343000000,0
jps.load.initial.state.ms,1780224752635000000,1780224768343000000,12
workspaceModel.mutableEntityStorage.put.entity.ms,1780224752635000000,1780224768343000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1780224752635000000,1780224768343000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1780224752635000000,1780224768343000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1780224752635000000,1780224768343000000,0
Indexes.stubs.lookups,1780224752635000000,1780224768343000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1780224752635000000,1780224768343000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1780224752635000000,1780224768343000000,0
Indexes.entries.lookups,1780224752635000000,1780224768343000000,1
Indexing.writer_3.totalTimeSpentWritingMs,1780224752635000000,1780224768343000000,0
Indexes.allKeys.lookupDurationAvgMs,1780224752635000000,1780224768343000000,0.0
Indexes.entries.lookupDurationAvgMs,1780224752635000000,1780224768343000000,2.0
Indexes.allKeys.lookups,1780224752635000000,1780224768343000000,0
Indexes.allKeys.lookupDurationMaxMs,1780224752635000000,1780224768343000000,0.0
Indexing.writesQueuedAvg,1780224752635000000,1780224768343000000,0.0
Indexing.cache.totalCacheMisses,1780224752635000000,1780224768343000000,0
Indexes.allKeys.lookupDuration90PMs,1780224752635000000,1780224768343000000,0.0
Indexing.cache.totalCacheEvicted,1780224752635000000,1780224768343000000,0
Indexes.entries.lookupDurationMaxMs,1780224752635000000,1780224768343000000,2.0
Indexing.totalTimeIndexersSleptMs,1780224752635000000,1780224768343000000,0
Indexing.cache.totalCacheAccesses,1780224752635000000,1780224768343000000,0
Indexes.stubs.lookupDurationAvgMs,1780224752635000000,1780224768343000000,0.0
Indexes.entries.lookupDuration90PMs,1780224752635000000,1780224768343000000,2.0
Indexing.writer_0.totalTimeSpentWritingMs,1780224752635000000,1780224768343000000,0
Indexing.writesQueuedMin,1780224752635000000,1780224768343000000,0
Indexing.writesQueuedMax,1780224752635000000,1780224768343000000,0
Indexes.stubs.lookupDurationMaxMs,1780224752635000000,1780224768343000000,0.0
Indexes.stubs.lookupDuration90PMs,1780224752635000000,1780224768343000000,0.0
